	airport1_km	airport2_km	info	latitude	longitude	person_count	price	room_size	score	sightseen_count	url	votes
506		11.0	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.5526567972	2.60198011994	2.0	11174.0	18.0	6.7	10.0	/hotel/es/lis.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892cda4801ba;srepoch=1512761433;highlighted_blocks=34011109_88207535_0_2_0;all_sr_blocks=34011109_88207535_0_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=12;hapos=507;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX507;from=searchresults;highlight_room=#hotelTmpl	640.0
507	94.3	44.6	"
Двухместный номер с 1 кроватью
"	39.8176393833	3.1158328052	2.0	13688.0		7.8	8.0	/hotel/es/condesa-de-la-bahia.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892cda4801ba;srepoch=1512761433;highlighted_blocks=1695503_99472187_2_85_0;all_sr_blocks=1695503_99472187_2_85_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=13;hapos=508;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX508;from=searchresults;highlight_room=#hotelTmpl	66.0
508		36.0	"
Апартаменты
"	39.8454552496	2.8956752123	2.0	22321.0		9.8	7.0	/hotel/es/son-alzines-escorca.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892cda4801ba;srepoch=1512761433;highlighted_blocks=261809504_105629973_2_2_0;all_sr_blocks=261809504_105629973_2_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=14;hapos=509;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX509;from=searchresults;highlight_room=#hotelTmpl	21.0
509		3.4	"
Двухместный номер с 2 отдельными кроватями
"	39.5523486512	2.69099056721	2.0	18833.0		8.5	10.0	/hotel/es/ciutat-jardi.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892cda4801ba;srepoch=1512761433;highlighted_blocks=2985001_90063465_0_41_0;all_sr_blocks=2985001_90063465_0_41_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=15;hapos=510;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX510;from=searchresults;highlight_room=#hotelTmpl	216.0
510	94.2	45.6	"
Двухместный номер с 2 отдельными кроватями
"	39.8314576033	3.11599373807	2.0	17142.0		7.1	8.0	/hotel/es/boccaccio.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892e06e50073;srepoch=1512761437;highlighted_blocks=1641710_105842371_0_85_0;all_sr_blocks=1641710_105842371_0_85_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=1;hapos=511;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX511;from=searchresults;highlight_room=#hotelTmpl	78.0
511		4.9	"
Двухместный номер с 1 кроватью или 2 отдельными кроватями
"	39.5072494503	2.75427997112	2.0	5683.0		8.1	10.0	/hotel/es/hostal-villa-maruja.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892e06e50073;srepoch=1512761437;highlighted_blocks=26256803_88205768_2_2_0;all_sr_blocks=26256803_88205768_2_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=2;hapos=512;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX512;from=searchresults;highlight_room=#hotelTmpl	669.0
512	86.4	45.7	"
Двухместный номер с 1 кроватью
"	39.6710829028	3.23960959911	2.0	19670.0		9.1	8.0	/hotel/es/sos-ferres-d-en-morey-manacor.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892e06e50073;srepoch=1512761437;highlighted_blocks=71969102_103281192_2_1_0;all_sr_blocks=71969102_103281192_2_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=3;hapos=513;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX513;from=searchresults;highlight_room=#hotelTmpl	53.0
513	70.8	61.6	"
Двухместный номер с 1 кроватью
"	39.6519913914	3.43742644822	2.0	48827.0		9.3	3.0	/hotel/es/can-simoneta.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892e06e50073;srepoch=1512761437;highlighted_blocks=1770505_99077043_0_1_0;all_sr_blocks=1770505_99077043_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=4;hapos=514;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX514;from=searchresults;highlight_room=#hotelTmpl	102.0
514		7.2	"
Двухместный номер с 1 кроватью
"	39.5687597618	2.65159495175	2.0	38782.0		9.2	10.0	/hotel/es/can-cera.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892e06e50073;srepoch=1512761437;highlighted_blocks=30049901_88206666_0_34_0;all_sr_blocks=30049901_88206666_0_34_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=5;hapos=515;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX515;from=searchresults;highlight_room=#hotelTmpl	230.0
515		5.6	"
Двухместный номер с 1 кроватью
"	39.4997772134	2.75336430853	2.0	5580.0		7.7	10.0	/hotel/es/hostal-atlanta.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892e06e50073;srepoch=1512761437;highlighted_blocks=69064110_98160766_0_0_0;all_sr_blocks=69064110_98160766_0_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=6;hapos=516;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX516;from=searchresults;highlight_room=#hotelTmpl	305.0
516		24.3	"
Двухместный номер с 1 кроватью
"	39.7651997409	2.71570781349	2.0	7219.0		6.0	5.0	/hotel/es/casa-margarita-soller.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892e06e50073;srepoch=1512761437;highlighted_blocks=223233901_98804106_2_0_0;all_sr_blocks=223233901_98804106_2_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=7;hapos=517;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX517;from=searchresults;highlight_room=#hotelTmpl	250.0
517	86.3	49.5	"
Вилла
"	39.5312797991	3.30759085715	2.0	21763.0	25.0	9.5	4.0	/hotel/es/can-barcelo.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892e06e50073;srepoch=1512761437;highlighted_blocks=216802501_97197386_2_0_0;all_sr_blocks=216802501_97197386_2_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=8;hapos=518;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX518;from=searchresults;highlight_room=#hotelTmpl	12.0
518		2.1	"
Вилла
"	39.5380669919	2.70978346467	7.0	99188.0	334.0	7.5	10.0	/hotel/es/villa-oblada.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892e06e50073;srepoch=1512761437;highlighted_blocks=250793501_103707102_7_0_0;all_sr_blocks=250793501_103707102_7_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=9;hapos=519;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX519;from=searchresults;highlight_room=#hotelTmpl	2.0
519		7.4	"
Апартаменты
"	39.5701700445	2.64993080869	2.0	25111.0	65.0	8.1	10.0	/hotel/es/mallorca-suites.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892e06e50073;srepoch=1512761437;highlighted_blocks=245695701_107640415_2_0_0;all_sr_blocks=245695701_107640415_2_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=10;hapos=520;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX520;from=searchresults;highlight_room=#hotelTmpl	15.0
520		17.1	"
Вилла
"	39.691818	2.799023	6.0	49036.0	90.0	6.9	10.0	/hotel/es/villa-celeste-alaro.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892e06e50073;srepoch=1512761437;highlighted_blocks=252419801_103920650_6_0_0;all_sr_blocks=252419801_103920650_6_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=11;hapos=521;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX521;from=searchresults;highlight_room=#hotelTmpl	6.0
521		7.4	"
Люкс
"	39.5697650263	2.64972478151	2.0	35574.0		9.6	10.0	/hotel/es/cort.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892e06e50073;srepoch=1512761437;highlighted_blocks=59321304_88210279_0_1_0;all_sr_blocks=59321304_88210279_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=12;hapos=522;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX522;from=searchresults;highlight_room=#hotelTmpl	402.0
522		3.4	"
Двухместный номер с 2 отдельными кроватями
"	39.5523486512	2.69099056721	2.0	18833.0		8.5	10.0	/hotel/es/ciutat-jardi.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892e06e50073;srepoch=1512761437;highlighted_blocks=2985001_90063465_0_41_0;all_sr_blocks=2985001_90063465_0_41_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=13;hapos=523;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX523;from=searchresults;highlight_room=#hotelTmpl	216.0
523		22.2	"
Двухместный номер с 1 кроватью
"	39.5285029376	2.47341334798	2.0	16462.0		8.3	10.0	/hotel/es/galatzo.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892e06e50073;srepoch=1512761437;highlighted_blocks=1342434_95137554_0_1_0;all_sr_blocks=1342434_95137554_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=14;hapos=524;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX524;from=searchresults;highlight_room=#hotelTmpl	201.0
524	84.0	51.5	"
Люкс
"	39.5404769374	3.33153471313	2.0	7952.0		8.1	4.0	/hotel/es/es-nautico-suites.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892e06e50073;srepoch=1512761437;highlighted_blocks=201302002_94447316_2_1_0;all_sr_blocks=201302002_94447316_2_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=15;hapos=525;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX525;from=searchresults;highlight_room=#hotelTmpl	9.0
525		22.2	"
Двухместный номер с 1 кроватью
"	39.5285029376	2.47341334798	2.0	16462.0		8.3	10.0	/hotel/es/galatzo.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892f0bab0053;srepoch=1512761440;highlighted_blocks=1342434_95137554_0_1_0;all_sr_blocks=1342434_95137554_0_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=1;hapos=526;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX526;from=searchresults;highlight_room=#hotelTmpl	201.0
526	84.0	51.5	"
Люкс
"	39.5404769374	3.33153471313	2.0	7952.0		8.1	4.0	/hotel/es/es-nautico-suites.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892f0bab0053;srepoch=1512761440;highlighted_blocks=201302002_94447316_2_1_0;all_sr_blocks=201302002_94447316_2_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=2;hapos=527;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX527;from=searchresults;highlight_room=#hotelTmpl	9.0
527	68.7	63.3	"
Дом для отпуска
"	39.6872509011	3.44814749135	6.0	12158.0	202.0	8.3	4.0	/hotel/es/chalet-vistas-bahia-de-cala-rajada.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892f0bab0053;srepoch=1512761440;highlighted_blocks=134246701_86904302_6_0_0;all_sr_blocks=134246701_86904302_6_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=3;hapos=528;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX528;from=searchresults;highlight_room=#hotelTmpl	3.0
528		36.0	"
Апартаменты
"	39.8454552496	2.8956752123	2.0	22321.0		9.8	7.0	/hotel/es/son-alzines-escorca.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892f0bab0053;srepoch=1512761440;highlighted_blocks=261809504_105629973_2_2_0;all_sr_blocks=261809504_105629973_2_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=4;hapos=529;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX529;from=searchresults;highlight_room=#hotelTmpl	21.0
529	96.9	50.1	"
Двухместный номер с 2 отдельными кроватями
"	39.907632	3.083791	2.0	16043.0		9.2	7.0	/hotel/es/miramar-port-de-pollenca.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892f0bab0053;srepoch=1512761440;highlighted_blocks=107152201_95958254_2_1_0;all_sr_blocks=107152201_95958254_2_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=5;hapos=530;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX530;from=searchresults;highlight_room=#hotelTmpl	121.0
530		10.5	"
Двухместный номер с 1 кроватью
"	39.6057425275	2.63446904719	2.0	6391.0		6.5	10.0	/hotel/es/residencia-s-alfareria.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892f0bab0053;srepoch=1512761440;highlighted_blocks=44317314_88500500_0_0_0;all_sr_blocks=44317314_88500500_0_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=6;hapos=531;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX531;from=searchresults;highlight_room=#hotelTmpl	520.0
531	76.4	56.8	"
Люкс
"	39.6103810585	3.38865190744	2.0	10044.0		7.8	6.0	/hotel/es/aparthotel-millor-garden.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892f0bab0053;srepoch=1512761440;highlighted_blocks=1293719_102290689_2_33_0;all_sr_blocks=1293719_102290689_2_33_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=7;hapos=532;dest_type=region;dest_id=767;higher_class_available=1;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX532;from=searchresults;highlight_room=#hotelTmpl	110.0
532		7.7	"
Двухместный номер с 2 отдельными кроватями
"	39.5689359219	2.64565587044	2.0	9277.0		7.3	10.0	/hotel/es/hostal-apuntadores.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892f0bab0053;srepoch=1512761440;highlighted_blocks=33052610_88207401_0_2_0;all_sr_blocks=33052610_88207401_0_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=8;hapos=533;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX533;from=searchresults;highlight_room=#hotelTmpl	913.0
533		47.0	"
Двухместный номер с 2 отдельными кроватями
"	39.3760131563	3.23061347008	2.0	12655.0		8.0	10.0	/hotel/es/ariel-chico.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892f0bab0053;srepoch=1512761440;highlighted_blocks=43907901_88500428_2_17_0;all_sr_blocks=43907901_88500428_2_17_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=9;hapos=534;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX534;from=searchresults;highlight_room=#hotelTmpl	127.0
534		34.1	"
Апартаменты
"	39.3178575322	2.99395436591	5.0	8169.0	70.0	6.6	10.0	/hotel/es/apartamentos-obrador.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892f0bab0053;srepoch=1512761440;highlighted_blocks=39243711_88499396_5_0_0;all_sr_blocks=39243711_88499396_5_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=10;hapos=535;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX535;from=searchresults;highlight_room=#hotelTmpl	72.0
535		29.0	"
Бюджетный двухместный номер с 1 кроватью
"	39.7012936518	3.00508430692	2.0	11858.0		9.3	6.0	/hotel/es/casa-mona-llubi.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892f0bab0053;srepoch=1512761440;highlighted_blocks=132093003_99298483_2_1_0;all_sr_blocks=132093003_99298483_2_1_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=11;hapos=536;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX536;from=searchresults;highlight_room=#hotelTmpl	75.0
536		20.4	"
Номер-студио с балконом
"	39.7099939581	2.62159243226	2.0	16043.0		9.4	10.0	/hotel/es/allotjaments-serra-de-tramuntana.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892f0bab0053;srepoch=1512761440;highlighted_blocks=106361003_88507468_0_2_0;all_sr_blocks=106361003_88507468_0_2_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=12;hapos=537;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX537;from=searchresults;highlight_room=#hotelTmpl	326.0
537	92.3	47.3	"
Вилла
"	39.4670169927	3.27243862884	10.0	58383.0	350.0		6.0	/hotel/es/villa-east.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892f0bab0053;srepoch=1512761440;highlighted_blocks=216981701_101312450_10_0_0;all_sr_blocks=216981701_101312450_10_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=13;hapos=538;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX538;from=searchresults;highlight_room=#hotelTmpl	
538		15.0	"
Апартаменты
"	39.4924028552	2.89025305993	3.0	12416.0	40.0	9.4	9.0	/hotel/es/ca-sa-kika.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892f0bab0053;srepoch=1512761440;highlighted_blocks=216551504_97161340_0_0_0;all_sr_blocks=216551504_97161340_0_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=14;hapos=539;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX539;from=searchresults;highlight_room=#hotelTmpl	38.0
539		44.9	"
Двухместный номер с 1 кроватью
"	39.3305990722	3.17066841534	2.0	6417.0		8.4	9.0	/hotel/es/hostal-can-jordi.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=1838892f0bab0053;srepoch=1512761440;highlighted_blocks=149545801_105719864_2_0_0;all_sr_blocks=149545801_105719864_2_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=15;hapos=540;dest_type=region;dest_id=767;srfid=af68fea0b05f423442e32e182ba10dcc969a817fX540;from=searchresults;highlight_room=#hotelTmpl	74.0
540		15.0	"
Апартаменты
"	39.4924028552	2.89025305993	3.0	12416.0	40.0	9.4	9.0	/hotel/es/ca-sa-kika.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388931d9f901d5;srepoch=1512761443;highlighted_blocks=216551504_97161340_0_0_0;all_sr_blocks=216551504_97161340_0_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=1;hapos=541;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX541;from=searchresults;highlight_room=#hotelTmpl	38.0
541		44.9	"
Двухместный номер с 1 кроватью
"	39.3305990722	3.17066841534	2.0	6417.0		8.4	9.0	/hotel/es/hostal-can-jordi.ru.html?aid=304142;label=gen173nr-1DCAEoggJCAlhYSDNYBGjCAYgBAZgBIcIBA3gxMcgBDNgBA-gBAZICAXmoAgM;sid=de0071730141be941d8146f5e4df4552;checkin=2018-04-06;checkout=2018-04-08;ucfs=1;srpvid=18388931d9f901d5;srepoch=1512761443;highlighted_blocks=149545801_105719864_2_0_0;all_sr_blocks=149545801_105719864_2_0_0;bshb=2;room1=A%2CA;nflt=oos%3D1;hpos=2;hapos=542;dest_type=region;dest_id=767;srfid=89bb24bdd24d0e82c3f1389050a3b5584600c0deX542;from=searchresults;highlight_room=#hotelTmpl	74.0
